title,url,content,last_modified,category
Bilan des investissements internationaux en France en 2020,https://kr.ambafrance.org/Bilan-des-investissements-internationaux-en-France-en-2020,"En 2020, la France a attiré au total 1 215 décisions d’investissement contre 1 468 en 2019. Dans un contexte global marqué par la crise sanitaire, la France a amorti le choc avec une baisse de -17% des Investissements Directs Etrangers contre une réduction de 33% au niveau mondial. La France a réussi à créer ou sauvegarder 34 567 emplois : « Si ce nombre est en baisse de 13 % par rapport à 2019, il est en croissance de 14 % par rapport à 2018. 2020 est ainsi la deuxième meilleure année depuis dix ans », a souligné le directeur général de Business France, Christophe Lecourtier. Parmi les projets d’investissements, les investissements dans les activités de production et de réalisation représentent le quart des investissements étrangers en France. Les activités de production sont les premières contributrices à l’emploi avec 12 875 emplois, soit 37 % de l’emploi total. Les investissements dans la R&D et l’ingénierie représentent 12% de l’ensemble des décisions d’investissement avec 146 projets. Le secteur de la santé est à l’origine de 18% des investissements de R&D, suivi par les logiciels et prestations informatiques. Dans ce contexte de crise sanitaire, l’expertise médicale est perçue comme une force spécifique à la France par rapport à ses voisins européens. Ainsi en 2020, les investissements dans le domaine de la santé ont augmenté de plus de 40%. Les investisseurs étrangers continuent de faire confiance à la France. 90% des entreprises étrangères installées en France tirent un bilan positif de leur investissement en France et 85% des filiales étrangères implantées sur le territoire estiment que la France est une destination attractive (source : baromètre Business France-Kantar). En 2020, la France a accueilli 5 décisions d’investissement en provenance d’entreprises sud-coréennes qui ont induit la création ou le maintien de 147 emplois. Les investissements des entreprises sud-coréennes illustrent parfaitement les points forts de la France dans les fonctions clés telles que la production, la R&D et la logistique pour les investisseurs étrangers. Ainsi, les projets sud-coréens se répartissent entre activités de production (3 projets pour 114 emplois), de R&D (1 projet pour 30 emplois) et de logistique (1 projet pour 3 emplois). En 2020, la France est le deuxième pays d’accueil des investissements sud-coréens en Europe avec 17 % des projets, derrière la Hongrie (23%). A noter que 7% des emplois issu des investissements étrangers dans le secteur agro-alimentaire en France, sont d’origine sud-coréenne. Business France est l’agence nationale au service de l’internationalisation de l’économie française. Elle est chargée du développement international des entreprises et de leurs exportations, ainsi que de la prospection et de l’accueil des investissements internationaux en France.
Elle promeut l’attractivité et l’image économique de la France, de ses entreprises et de ses territoires. Elle gère et développe le V.I.E (Volontariat International en Entreprise).
Business France dispose de 1 500 collaborateurs situés en France et dans 55 pays. Elle s’appuie sur un réseau de partenaires. https://investinfrance.fr/",19/04/2021,Actualités économiques
Webinaire avec le Club Santé,https://kr.ambafrance.org/Webinaire-avec-le-Club-Sante,,,Actualités économiques
French Tech Tour,https://kr.ambafrance.org/French-Tech-Tour-5475,,,Actualités économiques
"Tech4Good Summit 2021 - France, Corée et au-delà",https://kr.ambafrance.org/Tech4Good-Summit-2021-France-Coree-et-au-dela,,,Actualités économiques
[FKCCI] Economic Forecast 2021,https://kr.ambafrance.org/FKCCI-Economic-Forecast-2021,"La Chambre de Commerce et d’Industrie franco-coréenne a le plaisir d’annoncer son événement Perspectives Economiques pour 2021 le 23 mars de 11h50 à 12h50 (KST). La Chambre de Commerce et d’Industrie franco-coréenne a le plaisir d’annoncer son événement Perspectives Economiques pour 2021 le 23 mars de 11h50 à 12h50 (KST). Ce sera un honneur d’accueillir et d’entendre des experts issus de l’Ambassade de France en Corée, du Korea Institute for International Economic Policy (KIEP) et de la banque française BNP Paribas. Dans cet environnement post-COVID en évolution rapide, il s’agira de mieux comprendre la situation macroéconomique et les perspectives d’après-crise sur les marchés mondiaux, en particulier pour la Corée et la communauté d’affaires franco-coréenne. Pour cette édition, la FKCCI est heureuse d’organiser un événement où nous pourrons nous rencontrer en personne à l’hôtel Fairmont Ambassador Seoul, récemment ouvert. Afin de se conformer pleinement aux directives des autorités coréennes, sachez qu’aucun repas ne sera servi lors de cet événement qui se terminera à 12h50. Mais Fairmont accordera à tous les participants un bon spécial à utiliser dans le restaurant Spectrum à 12h50, une fois l’événement terminé. Nous remercions notre partenaire Fairmont Ambassador Seoul d’accueillir cet événement avec le plus haut niveau de sécurité et de prévention sanitaire garanti par le Label ALLSAFE. Agenda
11h30 - 11h50 Inscription et networking 11 h 50 - 11 h 55 Allocutions d’ouverture
• M. David-Pierre Jalicon, Président de la FKCCI, et PDG de DPJ & Partners Architecture
• S.E. M. Philippe Lefort, Ambassadeur de France en Corée 11:55 - 12:40 Présentations
• M. Sungbae An, Directeur du Département de Macroéconomie Internationale et des Finances, Korea Institute for International Economic Policy (KIEP)
« Tendances économiques mondiales et asiatiques, et perspectives pour 2021 » • M. Michel Drobniak, Chef du service économique de l’Ambassade de France en Corée
« Perspectives économiques coréennes des seconds semestres 2020 et 2021 » • M. Mathieu Lacour, Responsable des marchés mondiaux, BNP Paribas
« Perspectives du marché mondial et des finances pour 2021 »
* Modérateur : Dr Janghyuk Lee, Professeur, Korea University Business School 12h40 - 12h50 Questions et réponses
* L’agenda peut être sujet à changement",23/03/2021,Actualités économiques
[WEBINAIRE] Le Monde d’après,https://kr.ambafrance.org/WEBINAIRE-Le-Monde-d-apres,"Le 9 juin prochain, la FKCCI a le plaisir de vous proposer une conférence en ligne, en présence de l’Ambassadeur de France en Corée, S. E. M. Philippe Lefort, et du Président de la Chambre, M. David-Pierre Jalicon, réunira M. Jean-Pierre Raffarin, ancien Premier ministre et Président de la Fondation Leaders pour la Paix, M. Kim Gunn, Vice-Ministre au Ministère coréen des Affaires étrangères, M. Jacques Attali, écrivain et président de Positive Planet et Mme Kim Yeon-Hee, Directrice Générale de BCG Korea. Ces éminentes personnalités vont partager leur vision de l’ère post Covid-19 : les grandes mutations affectant les équilibres géopolitiques et économiques, la redéfinition en cours des systèmes de pouvoir et des facteurs de puissance, la recomposition des coopérations internationales et des formes de multilatéralisme, l’adaptation des sociétés aux nouveaux enjeux sanitaires. Ce webinaire s’achèvera par une session de questions et réponses vous permettant d’échanger avec ces personnalités de renom. Date : Mardi 9 juin 2020
Heure : 10h – 11h30 (Paris) / 17h – 18h30 (Séoul) Inscrivez-vous ici.",08/06/2020,Actualités économiques
[WEBINAIRE] Dispositif numérique et libertés publiques : L’exemple de la Corée,https://kr.ambafrance.org/WEBINAIRE-Dispositif-numerique-et-libertes-publiques-L-exemple-de-la-Coree,"À la suite du premier webinaire ""Combattre le Covid-19, préserver ses entreprises. La stratégie coréenne"" organisé le 9 avril 2020, la FKCCI organise le 28 avril 2020 un second webinaire intitulé ""Dispositif numérique et libertés publiques : L’exemple de la Corée"". Dans le cadre des réflexions en cours sur l’accompagnement technologique du déconfinement en France, ce second opus vise à présenter le ""Smart Management System"" mis en place par les pouvoirs publics coréens pour protéger la population, tout en préservant les libertés publiques des citoyens par un encadrement juridique adapté à l’urgence sanitaire. Ces présentations se poursuivront par une session de questions - réponses avec les intervenants. Ce webinaire réunira M. David-Pierre Jalicon, Président de la FKCCI et PDG de DPJ & Partners Architecture, S.E. M. Philippe Lefort, Ambassadeur de France en Corée, S.E. M. Jong Moon Choi, Ambassadeur de Corée en France, M. Choong Hwan Ahn, Vice-ministre de l’aménagement du territoire, des infrastructures et des transports (MOLIT), M. Young Joon Park, Directeur en charge du « Smart management system », Agence Nationale de contrôle et de prévention des maladies (KCDC, Ministère de la Santé), M. Philippe Li, Président Honoraire, FKCCI, Avocat, Kim & Chang, et M. Olivier Mouroux, Vice-Président, FKCCI, CEO, Asiance. Dans le contexte sanitaire actuel, la Chambre de Commerce et d’Industrie franco-coréenne organise une série de webinaires sur le thème du Covid-19. Rendez-vous le 28 avril à 10h du matin (heure de Paris), 17h (heure de Séoul) ! Inscrivez-vous ici",27/04/2020,Actualités économiques
"[WEBINAIRE] Combattre le COVID-19, Préserver ses entreprises : La stratégie coréenne",https://kr.ambafrance.org/WEBINAIRE-Combattre-le-COVID-19-Preserver-ses-entreprises-La-strategie-coreenne,"La Chambre de Commerce et d’Industrie franco-coréenne organise le jeudi 9 avril un webinaire exceptionnel, en français, sur la capacité de la Corée à endiguer la crise sanitaire du Covid-19 tout en préservant son activité économique. Ce webinaire réunira M. Philippe Lefort, Ambassadeur de France en Corée, M. David-Pierre Jalicon, Président de la FKCCI et PDG de DPJ & Partners Architecture, M. Chang Huh, Vice-ministre au ministère de l’économie et des finances en charge des affaires internationales (MOEF), M. Sang-Hyun Chang, Président d’Invest Korea, M. Mathieu Elie, Vice-Président de la zone Asie Pacifique du groupe Guerbet et Secrétaire Général du Club Santé Corée, et M. Sébastien Faletti, journaliste, correspondant Asie de l’Est pour le Figaro. Au cours de ce webinaire, les intervenants présenteront la stratégie coréenne contre le Covid-19, ainsi que les mesures prises pour endiguer la progression du virus en Corée tout en préservant son économie et ses entreprises. Ces présentations se poursuivront par une session de questions - réponses avec les intervenants. Rendez-vous le 9 avril à 10h du matin (heure de Paris), 17h (heure de Séoul) ! Plus d’informations : https://www.fkcci.com/evenements/calendrier/e/event/webinar-dealing-with-covid-19-legal-tax-finance-considerations.html",07/04/2020,Actualités économiques
Dataprivacy & Cybersecurity,https://kr.ambafrance.org/Dataprivacy-Cybersecurity,"Ces deux modules en anglais, organisé par RALFKAIROS (www.ralfkairos.com) s’adressent à tout professionnel confronté à la sécurité de l’information :
1 - Cybersecurity Basics et Privacy & Compliance, le 28 février
2 - Vulnerability Management et Pen testing & Ethical Hacking, le 27 mars  Deux thématiques reviennent de façon récurrente :
• la conformité avec la réglementation sur la confidentialité des données
• la sensibilisation des entreprises à la propagation des menaces, et les moyens de s’en prémunir Pour l’inscription :
https://www.fkcci.com/evenements/calendrier/e/event/pro-worshop-data-protection-by-ralf-kairos.html En savoir plus :",13/02/2020,Actualités économiques
Korea/France Tech4Good Summit 2019,https://kr.ambafrance.org/Korea-France-Tech4Good-Summit-2019-5167,,,Actualités économiques
French Tech Tour Asie du Nord-Est,https://kr.ambafrance.org/French-Tech-Tour-Asie-du-Nord-Est,,,Actualités économiques
Symposium sur la 5G (23 février 2018),https://kr.ambafrance.org/Seminaire-5G," 5GCHAMPION Teams Built World’s First State-of-the-Art Terrestrial Wireless Communication System, Including Disruptive Satellite Communication Symposium with Leading Companies and Researchers Scheduled in Seoul on Feb. 23 PYEONGCHANG, Korea – Feb. 9, 2018 – Leti, a research institute of CEA Tech, today announced that the European and South Korean project, 5GCHAMPION, will demonstrate the world’s first 5G platform Feb. 22, during the 2018 Winter Games.
The 5GCHAMPION consortium, which includes 21 universities 1 , research institutes and companies from Europe and South Korea, is supported by the European Commission and the Korean Ministry of Science and ICT. It developed a fully integrated intercontinental 5G network proof of concept that was deployed near the Pyeongchang Olympics, two years ahead of the official launch of 5G networks. Visitors on Yulgok Street, also called IoT Street, near Gangneung Olympic Village, will be able to experience the network while riding the 5GCHAMPION bus between event venues. Wearing virtual-reality glasses, they can ""visit"" almost instantaneously and in 3D a site in Oulu, Finland, via a 5G intercontinental connection developed by the project teams. The data-transfer speed on this proposed 5G mobile network is 2.5 Gbps. The project team also investigated new 5G waveforms for satellite communication and algorithms to enable 5G “while on the go” and traveling at up to 500 km/h, such as on high-speed trains. EU-Korean Symposium on 5G Networks on Feb. 23 The EU and Korean partners are sponsoring a symposium, “From 5G Challenge to 5GCHAMPION Trials at the IoT Street near the Winter Olympic Venue”, in Seoul, Feb 23 2. Leading corporations from Europe and South Korea, including Nokia, Orange Japan, Thales Alenia Space, KT, SKT and Samsung, will join international institutes, such as ETRI and Leti, for presentations. Supported by the Korean Institute of ICT Promotion and the Ministry of Science and ICT, as well as the French and Finnish Embassies in Korea, this event will present outlooks on how 5G technology will shape the future of communication, industry and society, and the value of cross-border collaborations. About the technology 5GCHAMPION, coordinated by Leti and ETRI, has eight European and 13 Korean partners. The project developed a new architecture that provides an efficient end-to-end system performance encompassing cutting-edge 5G radio-access, a core network and satellite technologies. “This proof of concept is the first time that state-of-the-art terrestrial wireless communication, including future key enablers such as mmWave access, will be seamlessly combined with disruptive satellite communication,” said Dr. Emilio Calvanese Strinati, innovation and scientific director at Leti, and coordinator of the 5GCHAMPION project. “This technology will form a 5G network with multi-radio-access technologies (multi-RAT) that is optimized to serve user equipment in various applications.” About Leti Leti, a technology research institute at CEA Tech, is a global leader in miniaturization technologies enabling smart, energy-efficient and secure solutions for industry. Founded in 1967, Leti pioneers micro-& nanotechnologies, tailoring differentiating applicative solutions for global companies, SMEs and startups. Leti tackles critical challenges in healthcare, energy and digital migration. From sensors to data processing and computing solutions, Leti’s multidisciplinary teams deliver solid expertise, leveraging world-class pre-industrialization facilities. With a staff of more than 1,900, a portfolio of 2,700 patents, 91,500 sq. ft. of cleanroom space and a clear IP policy, the institute is based in Grenoble, France, and has offices in Silicon Valley and Tokyo. Leti has launched 60 startups and is a member of the Carnot Institutes network. Follow us on www.leti-cea.com and @CEA_Leti. CEA Tech is the technology research branch of the French Alternative Energies and Atomic Energy Commission (CEA), a key player in innovative R&D, defence & security, nuclear energy, technological research for industry and fundamental science, identified by Thomson Reuters as the second most innovative research organization in the world. CEA Tech leverages a unique innovation-driven culture and unrivalled expertise to develop and disseminate new technologies for industry, helping to create high-end products and provide a competitive edge. Press Contact
Agency
+33 6 74 93 23 47
sldampoux@mahoneylyle.com 1. Europe : CEA Leti, NOKIA, Intel Deutschland, Thales AS, HHI Fraunhofer, University of Oulu, Tlepespazio, iMinds South Korea : Electronics and Telecommunications Research Institute (ETRI), SKT, KT, SMRT, Eluon, Clever Logic, Insoft, Mobigen, HFR, Gwangju Institute of Science and Technology, Seoul National University, Dankook University and Hanyang University. 2. At the Conference Hall, Content Korea Lab (CKL), K’OCCA 16th Floor, 40 Cheonggyecheon-ro, Jung-gu, Seoul, from 9am to 6pm.",04/10/2019,Actualités économiques
"Entretien entre M. Nicolas Hulot, Ministre d’Etat, Ministre de la Transition écologique et solidaire, et M. Paik Ungyu, Ministre coréen du Commerce, de l’Industrie et de l’Energie (Paris, 28 novembre 2017)",https://kr.ambafrance.org/Entretien-entre-M-Nicolas-Hulot-Ministre-d-Etat-Ministre-de-la-Transition,"M. Nicolas Hulot, Ministre d’Etat, Ministre de la Transition écologique et solidaire, et M. Paik Ungyu, Ministre du Commerce, de l’Industrie et de l’Energie, se sont entretenus à Paris, le 28 novembre 2017. L’entretien a permis de constater la convergence des objectifs des gouvernements français et coréen en matière de transition énergétique et de poser les bases d’une coopération bilatérale dans ce domaine. Les deux Ministres sont convenus d’établir un dialogue annuel sur les questions énergétiques à leur niveau. La prochaine session se tiendra en 2018 en Corée. Ils ont également signé une lettre d’intention instituant un groupe de travail au niveau des directions générales en charge de l’énergie dans leur ministère, qui couvrira l’ensemble des domaines évoqués (énergies renouvelables, efficacité énergétique, stockage et réseaux intelligents, mobilité, démantèlement nucléaire).  A l’issue de l’entretien, les Ministres ont assisté à la signature de deux mémorandums d’accord entre KHNP (Korea Hydro and Nuclear Power Corp.) et Areva d’une part, EdF d’autre part, relatifs aux activités de démantèlement et d’assainissement des installations nucléaires. ",23/01/2019,Actualités économiques
Séminaire Franco-Coréen sur l’Industrie du Futur et l’Usine Intelligente,https://kr.ambafrance.org/Seminaire-Franco-Coreen-sur-l-Industrie-du-Futur-et-l-Usine-Intelligente,"Les technologies de l’industrie du futur, également appelée 4ème révolution industrielle, sont un sujet récurrent des discussions entourant l’avenir des économies des pays industrialisés. Instrument de compétitivité, l’usine du futur est un concept illustrant la mutation rapide de l’industrie manufacturière via l’adoption de nouvelles technologies comme l’internet des objets, l’intelligence artificielle, la réalité augmentée, la robotique avancée ou encore la fabrication additive, permettant l’automatisation accrue des procédés et des gains de productivité importants. Le caractère hautement stratégique de l’industrie du futur en fait par conséquent un thème incontournable d’échange entre acteurs industriels français et coréens. Dans cette optique, Business France, sous l’égide de l’Ambassade de France en Corée, organise le 14 décembre prochain un séminaire bilatéral sur le thème de l’Industrie du Futur et de l’Usine Intelligente. L’évènement sera ouvert conjointement par M. Fabien Penone, Ambassadeur de France en Corée du Sud, et M. Jean-Marc Otero-del-Val, Vice-Président Exécutif chez Hanwha-Total Petrochemical. Il réunira des représentants de pôles de compétitivité, PME, grands groupes, Fédérations Industrielles et institutionnels français et coréens, pour une matinée d’échanges sur les approches françaises et coréennes sur l’industrie du futur, et sur les potentiels partenariats industriels et techniques entre acteurs de ce domaine.",12/12/2017,Actualités économiques
Séminaire Invest,https://kr.ambafrance.org/Seminaire-Invest,,,Actualités économiques
Dialogue économique France Corée et 4e Forum franco-coréen d’innovation industrielle (Paris 28 novembre 2017),https://kr.ambafrance.org/Dialogue-economique-France-Coree-et-4e-Forum-franco-coreen-d-innovation," Dialogue économique France-Corée Bruno Le Maire, Delphine Gény-Stephann et Un-gyu Paik ont présidé la première édition du dialogue économique depuis la déclaration d’intention du 3 juin 2016 entre les deux ministères. Le partenariat économique entre la France et la Corée vise à stimuler les entreprises et les start-ups innovantes dans les deux pays et à créer les conditions pour renforcer les flux commerciaux et les investissements. Bruno Le Maire a présenté les réformes économiques d’ampleur entreprises en France qui permettront de renforcer encore davantage l’attractivité de la France et d’attirer plus d’investissements coréens sur notre territoire. Les deux ministres ont ensuite évoqué la mise en œuvre de l’accord de libre-échange entre l’Union européenne et la Corée, signé le 16 septembre 2010. Cet accord a permis une augmentation des exportations françaises de 660 millions d’euros depuis 2010, grâce notamment à la hausse des exportations dans l’automobile, la chimie et le secteur agroalimentaire. La prochaine édition du forum d’innovation industrielle en 2018, en Corée Delphine Gény-Stephann et Un-gyu Paik ont également ouvert la 4è édition du forum franco-coréen d’innovation industrielle qui a réuni plus de 150 participants, entreprises innovantes françaises et coréennes et mis en valeur la coopération étroite entre la France et la Corée. Cinq projets conjoints de R&D ont vu le jour en 2017. Les projets sont portés par des entreprises et des centres de recherche des deux pays sur des secteurs d’avenir et des technologies de pointe comme le véhicule autonome, la santé numérique, la réalité virtuelle et augmentée, l’intelligence artificielle ou les systèmes embarqués. Retrouvez le communiqué de presse consacré au Dialogue économique France Corée et 4e Forum franco-coréen d’innovation industrielle.",22/03/2018,Actualités économiques
"4ème Forum franco-coréen d’innovation industrielle (Paris, 28 novembre)",https://kr.ambafrance.org/4eme-Forum-franco-coreen-d-innovation-industrielle-Paris-28-novembre,,,Actualités économiques
"Accueil des « startups » lauréates du programme YEI Start in France (Paris, 13 novembre 2017)",https://kr.ambafrance.org/Accueil-des-startups-laureates-du-programme-YEI-Start-in-France-Paris-13,"Ce programme vise à faire découvrir à des startups étrangères l’écosystème français de l’innovation à travers des conférences et des rendez-vous d’affaire personnalisés à Paris et en région. Près de 125 startups en ont bénéficié depuis son lancement. Beaucoup ont établi des relations d’affaires avec leurs homologues françaises. Certaines ont ensuite décidé de s’implanter en France : parmi elles, la startup américaine Pathmaker, lauréate en 2015, a créé une filiale au sein de l’incubateur de l’Institut du Cerveau et de la Moelle épinière à Paris et y emploie quatre chercheurs ; ou encore Matchupbox, lauréate en 2014, ouvrira prochainement son centre de recherche à Toulon. Le ministère de l’Europe et des affaires étrangères porte ce programme depuis près de dix ans dans le cadre de sa politique de soutien à l’attractivité du territoire. Il est également partenaire fondateur de l’initiative ""French Tech"", avec son programme ""French Tech Ticket"" qui a permis d’accueillir cette année en France 70 ""startups"" étrangères et dont la troisième édition sera prochainement annoncée.",22/03/2018,Actualités économiques
"Visite en Corée de M. Benjamin Griveaux, Secrétaire d’Etat auprès du Ministre de l’Economie et des Finances (21-22 septembre 2017)",https://kr.ambafrance.org/Visite-en-Coree-de-M-Benjamin-Griveaux-Secretaire-d-Etat-aupres-du-Ministre-de,"M. Benjamin Griveaux, Secrétaire d’Etat auprès du Ministre de l’Economie et des Finances, s’est rendu en Corée les 21 et 22 septembre 2017. Il représentait la France à la réunion des Ministres de l’Economie et des Finances de l’ASEM (Asia Europe Meeting). Sa visite était également destinée à renforcer le dialogue économique bilatéral, à soutenir les acteurs économiques français en Corée et à promouvoir l’attractivité de la France et les réformes engagées par le gouvernement. Lors de la réunion des Ministres de l’Economie et des Finances de l’ASEM, M. Griveaux a souligné l’importance de la lutte contre le protectionnisme et l’attachement de la France au système multilatéral. Il a appelé l’ASEM à soutenir la mise en œuvre de l’Accord de Paris sur le climat. A l’initiative du Président de la République, un Sommet sur le climat sera organisé le 12 décembre prochain à Paris.  Le Secrétaire d’Etat s’est entretenu avec M. Lee Nak-yon, Premier Ministre de Corée, et M. Paik Un-gyu, Ministre du Commerce, de l’Industrie et de l’Energie de Corée. Il a marqué la volonté des autorités françaises de renforcer le partenariat économique et technologique bilatéral, comme les Présidents de la République française et de Corée en sont convenus lors de leur entretien le 8 juillet dernier. Il a notamment évoqué avec ses interlocuteurs l’organisation, à Paris le 28 novembre prochain, de la 4ème édition du Forum franco-coréen des industries innovantes, qui permet de lancer des projets innovants associant des entreprises des deux pays.  Il a également présenté à plusieurs dirigeants d’entreprises et de grands groupes coréens les réformes en cours en France en matière de droit du travail et de fiscalité, en soulignant la volonté des autorités françaises d’accueillir davantage d’investissements coréens.  Le Secrétaire d’Etat a échangé, à la Résidence de France, avec les cadres de la communauté économique française sur les enjeux de la relation économique et commerciale bilatérale. Le Président de la Chambre de commerce et d‘industrie franco-coréenne et le Président de la section Corée des Conseillers du commerce extérieur participaient notamment à la réunion. M. Griveaux a rencontré également des Volontaires internationaux (VI) et des jeunes entrepreneurs français installés en Corée. Près d’une cinquantaine de VI ont été mis en place dans des filiales de grands entreprises et de PME françaises en Corée. Enfin, lors de la visite de l’incubateur D-Camp, le French Tech Hub de Séoul, lancé en mars 2016, et les actions engagées pour renforcer la coopération entre les start-ups françaises et l’écosystème d’innovation coréen lui ont été présentés. ",11/12/2017,Actualités économiques
Remise du Grand Prix VIE/VIA de Corée (5 juillet 2017),https://kr.ambafrance.org/Remise-du-Grand-Prix-VIE-VIA-de-Coree-5-juillet-2017,"A l’invitation de l’Ambassadeur de France en Corée, M. Fabien Penone, la cérémonie de remise des trophées du Grand Prix VIE/VIA de Corée s’est tenue à la Résidence le 5 juillet 2017. Les volontaires internationaux en entreprise (VIE) et en administration (VIA) présents en Corée, les membres de la section des Conseillers du commerce extérieur français (CCEF), les responsables de la Chambre de commerce et d’industrie franco-coréenne (FKCCI), de nombreux dirigeants d’entreprises françaises, ainsi que le Président du Club V.I.E Corée, y ont participé. Cette deuxième édition du Grand Prix VIE/VIA était organisée par Business France, la section des CCEF et la FKCCI. Les candidats étaient appelés à faire part de leur expérience en Corée, en ayant la possibilité de réaliser une vidéo de 5 minutes. Les cinq meilleurs d’entre eux ont ensuite présenté leur projet lors d’une réunion avec la section des CCEF. Rappelant le succès remporté par la formule des volontaires internationaux partout dans le monde, l’Ambassadeur en a souligné l’intérêt à la fois pour le jeune cadre qui en bénéficie et pour l’entreprise ou l’administration qui l’accueille.  Le Grand Prix, offert par Bluebell et LBI (Luxury Business Institute), a été décerné à M. Tae-Young Kim, VIE chez A2MAC1. A2MAC1 est une PME picarde, leader mondial du benchmarking automobile. M. Kim est hébergé au Business Center de la FKCCI. La réussite de son VIE devrait contribuer à l’ouverture en Corée d’un centre d’expertise. Le Prix de la performance et de l’innovation, offert par Thalès, a été remis à M. Valentin Roussel, VIE chez Nexans. M. Roussel intervient sur le suivi et la qualification des fournisseurs. La qualité de son projet a convaincu les responsables de Nexans de recruter un deuxième VIE en Corée. Le Prix de l’intégration et de l’esprit d’entreprise, offert par le groupe Renault, a été attribué à M. Stanislas Cocquelin de Lisle, VIE chez Pernod Ricard. M. Cocquelin a séduit le jury par ses nombreuses actions de formation pour les deux marques de champagne du groupe Pernod Ricard. Enfin, le Prix spécial du Jury, offert par Air France, a été décerné à M. Edouard Alabro, VIA au Service économique de l’Ambassade de France en Corée. Les autres candidats ont reçu un panier gourmet offert par Euro H&J, Pernod Ricard et SWS. Fort de ce succès, une nouvelle édition du Grand Prix sera programmée en 2019.",11/12/2017,Actualités économiques
"Séminaire de promotion de Paris La Défense et du Grand Paris (Séoul, 8 juin 2017)",https://kr.ambafrance.org/Seminaire-de-promotion-de-Paris-La-Defense-et-du-Grand-Paris-Seoul-8-juin-2017,"Une délégation de dirigeants d’entreprises, de banques et d’organismes publics français (EPADESA, DEFACTO, Société du Grand Paris, association Paris-Ile-de-France Capitale Economique) s’est rendue à Séoul, les 8 et 9 juin 2017, pour promouvoir les atouts de Paris La Défense et du Grand Paris comme destination des investissements internationaux. A l’initiative des établissements en charge de la gestion de Paris La Défense (EPADESA, DEFACTO), un séminaire a été organisé le 8 juin par Business France dans les locaux du cabinet Kim & Chang. Le projet du Grand Paris et les évolutions du marché immobilier en Ile-de-France ont été présentés à une vingtaine de fonds d’investissements et de gestionnaires d’actifs coréens. Le Grand Paris est un projet d’aménagement destiné à transformer l’agglomération parisienne en une grande métropole mondiale et européenne. Il vise à améliorer le cadre de vie des habitants, à corriger les inégalités territoriales et à construire une ville durable. Il s’agit du plus grand chantier urbain en Europe.  Dans la soirée, l’Ambassadeur de France en Corée, M. Fabien Penone, et l’association Paris-Ile-de-France Capitale Economique ont réuni à la Résidence l’ensemble des délégations françaises présentes à Séoul. ",11/12/2017,Actualités économiques
"Déplacement de l’Ambassadeur de France en Corée, M. Fabien Penone, sur le site pétrochimique de Hanwha Total Petrochemical Co. (HTC) (Daesan, 31 mai 2017)",https://kr.ambafrance.org/Deplacement-de-l-Ambassadeur-de-France-en-Coree-M-Fabien-Penone-sur-le-site,"L’Ambassadeur de France en Corée, M. Fabien Penone, s’est rendu le 31 mai 2017 sur le site pétrochimique de Hanwha Total Petrochemical Co. (HTC) à Daesan. Il s’est entretenu à cette occasion avec M. Charles (Hee Cheul) Kim, Président Directeur-général de Hanhwha Total Petrochemical, et M. Jeonghoo (Jospeh) Cho, Représentant de Total en Corée. Hanwha Total Petrochemical Co. (HTC) est une joint-venture paritaire entre Total et Hanwha General Chemical, qui compte 18 unités de production (chimie de base, polymères, kérosène, diesel, etc.). Le site de Daesan a connu plusieurs extensions successives qui lui ont permis de renforcer son intégration verticale et de proposer une très grande variété de produits pour ses clients asiatiques (Chine, Inde, Singapour…). HTC est devenu l’un des principaux acteurs de la pétrochimie en Corée et en Asie. Le groupe est n°1 en Corée pour les films plastiques pour emballage, les carburants pour l’aéronautique (jet fuel) et le styrène monomère (SM) nécessaire à la production du polystyrène. Il est n°2 coréen pour le paraxylène (PX) utilisé pour faire du polyester pour les vêtements. Il est n°1 mondial pour les composants chimiques (EVA) destinés à la fabrication des cellules photovoltaïques (35% de part de marché), n°5 mondial pour la production de PX et n°6 mondial pour le SM. En avril 2016, HTC a annoncé un investissement de 500 M USD pour développer le site de Daesan. D’autres investissements de 300 à 600 M USD sont envisagés au cours des six prochains mois. Le réseau de distribution de HTC s’appuie sur des bureaux commerciaux en Corée (Séoul, Daegu, Gwanju et Busan), en Chine (Pékin, Shanghai, Shenzhen, HK), en Inde (Delhi), à Singapour et en Allemagne (Francfort). Il possède un site pétrochimique à Dongguan dans le Guangdong (Chine).",11/12/2017,Actualités économiques
